,Pull Date,App ID,HUC-12,Demand,Allocation,Right Type,Active?,File Date,Shortage
153,10/1/1977,S004716,180201250603,16.129032258064516,0.0,Appropriative,True,,16.129032258064516
154,10/1/1977,S013351,180201230403,1.9806451612903226e-06,1.9806452e-06,Appropriative,True,,-3.8709677587097594e-14
155,10/1/1977,S013354,180201230403,3.9697419354838714e-06,3.9697419e-06,Appropriative,True,,3.548387119209221e-14
156,10/1/1977,S013355,180201230403,3.9697419354838714e-06,3.9697419e-06,Appropriative,True,,3.548387119209221e-14
157,10/1/1977,S013356,180201230403,0.06397857877419354,0.063978579,Appropriative,True,,-2.2580645686609557e-10
158,10/1/1977,S013357,180201230403,0.12795715754838707,0.12795716,Appropriative,True,,-2.4516129126794795e-09
159,10/1/1977,S002311,180201530106,0.1935483870967742,0.0,Appropriative,True,,0.1935483870967742
160,10/1/1977,S001115,180201530101,0.45161290322580644,0.0,Appropriative,True,,0.45161290322580644
161,10/1/1977,S009605,180201530101,0.45161290322580644,0.0,Appropriative,True,,0.45161290322580644
162,10/1/1977,S013144,180201530101,0.45161290322580644,0.0,Appropriative,True,,0.45161290322580644
163,10/1/1977,S014303,180200020803,1.935483870967742,0.0,Appropriative,True,,1.935483870967742
164,10/1/1977,S004761,180201220803,2.4193548387096775,2.4193548,Appropriative,True,,3.870967768548894e-08
165,10/1/1977,S004763,180201220803,2.4193548387096775,2.4193548,Appropriative,True,,3.870967768548894e-08
166,10/1/1977,S010794,180201610201,19.774193548387096,11.124563,Appropriative,True,,8.649630548387096
167,10/1/1977,S000097,180201110101,9.899635483870968e-05,0.0,Appropriative,True,,9.899635483870968e-05
168,10/1/1977,S014111,180200040301,1.617490322580645e-05,0.0,Appropriative,True,,1.617490322580645e-05
169,10/1/1977,S000070,180200030607,1.2338709677419355,0.0,Appropriative,True,,1.2338709677419355
170,10/1/1977,S001453,180200031103,5.564516129032258,0.0,Appropriative,True,,5.564516129032258
171,10/1/1977,S001454,180200031103,5.564516129032258,0.0,Appropriative,True,,5.564516129032258
172,10/1/1977,S001455,180200031103,5.564516129032258,0.0,Appropriative,True,,5.564516129032258
173,10/1/1977,S014998,180200050103,9.978140612903227,0.0,Appropriative,True,,9.978140612903227
174,10/1/1977,S013170,180200031001,9.60512258064516e-05,0.0,Appropriative,True,,9.60512258064516e-05
175,10/1/1977,S013171,180200031002,8.414690322580645e-05,0.0,Appropriative,True,,8.414690322580645e-05
176,10/1/1977,S013172,180200031002,0.00021036729032258063,0.0,Appropriative,True,,0.00021036729032258063
177,10/1/1977,S007385,180201290603,0.0,0.0,Appropriative,False,,0.0
178,10/1/1977,S022146,180200030302,0.0008018705483870968,0.00080187055,Appropriative,True,,-1.6129031703976393e-12
179,10/1/1977,S022473,180200031002,1.4838709677419355,0.0,Appropriative,True,,1.4838709677419355
180,10/1/1977,S020307,180201510201,8.264193548387096,0.0,Appropriative,True,,8.264193548387096
181,10/1/1977,S014780,180200021203,8.064516129032258,0.0,Appropriative,True,,8.064516129032258
182,10/1/1977,S021912,180201510103,1.105990783548387,0.0,Appropriative,True,,1.105990783548387
183,10/1/1977,S001025,180200050102,2.7636559138709678,0.0,Appropriative,True,,2.7636559138709678
184,10/1/1977,S022448,180201510103,6.15053763548387,0.0,Appropriative,True,,6.15053763548387
185,10/1/1977,S022758,180201510103,9.225806451612904,0.0,Appropriative,True,,9.225806451612904
